Customer_ID,Age,Gender,City,State,Occupation,Account_Type,Account_Balance,Monthly_Income,Credit_Score,Tenure_Years,Number_of_Products,Loan_Status,Loan_Amount,Loan_Tenure,EMI,Monthly_Expenses,Transaction_Count,Transaction_Amount,Average_Transaction_Value,Online_Banking_Usage,Mobile_Banking_Usage,ATM_Usage,Branch_Visits,Credit_Card_Usage,Debit_Card_Usage,Missed_Payments,Late_Payments,Existing_Loans,Debt_to_Income_Ratio,Customer_Satisfaction,Complaints,Support_Calls,Last_Transaction_Date,Churn_Status,Default_Status,Risk_Label,Days_Since_Transaction
CUST005428,39.0,Female,Vijayawada,Andhra Pradesh,Freelancer,Savings,347354,46274.0,568.0,1,1,Active,620360,240,2584,24221,22,43671,1985,1,1,15,7,1,1,1,0,1,0.056,3.1,0,3,2024-11-25,0,0,Medium,36
CUST005429,50.0,Female,Jaipur,Rajasthan,Professional,Savings,417113,68917.0,575.0,6,3,None,0,0,0,22218,14,48272,3448,1,1,11,9,1,1,5,4,0,0.0,2.7,1,1,2024-12-23,0,0,High,8
CUST005430,65.0,Female,Hyderabad,Telangana,Professional,Current,516680,239433.0,641.0,1,2,Active,3484425,120,29036,173760,22,136737,6215,1,1,1,2,0,0,0,0,1,0.121,4.8,0,3,2024-12-15,0,0,Low,16
CUST005431,19.0,Male,Gwalior,Madhya Pradesh,Salaried,Savings,374956,59986.0,492.0,3,1,None,0,0,0,27985,16,27754,1734,0,1,12,4,0,1,2,2,0,0.0,4.4,1,1,2024-12-31,0,0,Medium,0
CUST005432,41.0,Female,Agra,Uttar Pradesh,Business Owner,Salary,295212,201835.0,557.0,0,2,Active,4593246,36,127590,62467,19,146841,7728,0,1,14,6,0,1,4,3,1,0.632,2.5,0,3,2024-12-18,0,1,High,13
CUST005433,24.0,Female,Jodhpur,Rajasthan,Self-Employed,Salary,116643,77448.0,619.0,3,1,Npa,453034,60,7550,28859,25,87163,3486,1,1,15,8,1,0,0,0,1,0.097,3.3,0,2,2024-12-23,0,0,Low,8
CUST005434,50.0,Female,Udaipur,Rajasthan,Business Owner,Savings,1673383,219265.0,537.0,2,2,Active,2107713,12,175642,144047,14,134834,9631,1,1,17,9,0,1,3,4,1,0.801,5.0,1,1,2024-09-22,0,0,High,100
CUST005435,26.0,Male,Khammam,Telangana,Self-Employed,Savings,63883,47654.0,505.0,0,4,None,0,0,0,21182,26,70572,2714,0,0,15,1,0,1,0,0,0,0.0,3.5,1,4,2024-12-07,1,0,Medium,24
CUST005436,29.0,Male,Lucknow,Uttar Pradesh,Salaried,Savings,356348,53078.0,585.0,2,3,Active,492386,12,41032,32073,14,39191,2799,0,1,14,8,0,1,3,3,1,0.773,3.6,0,0,2024-12-23,0,0,High,8
CUST005437,30.0,Female,Nashik,Maharashtra,Salaried,Salary,256028,45975.0,429.0,6,3,Active,227354,84,2706,23478,25,13874,554,0,1,10,6,1,1,2,1,1,0.059,4.1,0,1,2024-12-18,0,0,Low,13
CUST005438,37.0,Male,Muzaffarpur,Bihar,Self-Employed,Savings,318675,51707.0,549.0,4,1,Active,1143371,120,9528,29293,16,21601,1350,0,1,6,6,1,1,5,5,2,0.184,4.0,0,0,2024-12-23,0,1,High,8
CUST005439,41.0,Female,Nashik,Maharashtra,Self-Employed,Savings,340550,72341.0,500.0,0,1,None,0,0,0,59564,17,20046,1179,1,0,15,9,0,1,4,4,0,0.0,4.1,0,3,2024-12-17,1,0,High,14
CUST005440,43.0,Male,Rohtak,Haryana,Salaried,Current,308325,49841.0,544.0,30,4,None,0,0,0,18710,23,37635,1636,1,1,19,3,1,1,11,13,0,0.0,4.0,1,2,2024-12-25,0,1,High,6
CUST005441,37.0,Male,Bangalore,Karnataka,Freelancer,Savings,194760,25426.0,515.0,0,3,None,0,0,0,8074,15,32319,2154,1,1,17,1,1,1,5,4,0,0.0,3.5,0,1,2024-11-02,0,0,High,59
CUST005442,22.0,Male,Kanpur,Uttar Pradesh,Salaried,Savings,295546,48727.0,388.0,3,1,Active,347308,120,2894,30947,13,58203,4477,1,1,9,2,1,1,4,3,2,0.059,4.7,0,2,2024-12-11,0,1,High,20
CUST005443,46.0,Female,Gurugram,Haryana,Self-Employed,Savings,161478,55700.0,586.0,1,2,Active,1311840,120,10932,21595,20,53234,2661,0,1,12,4,1,1,4,5,2,0.196,4.4,0,2,2024-12-10,0,1,High,21
CUST005444,37.0,Male,Kota,Rajasthan,Business Owner,Savings,1229922,170679.0,539.0,2,5,Npa,3703527,240,15431,96336,25,85307,3412,0,1,13,1,1,1,1,0,3,0.09,4.4,1,2,2024-12-28,0,0,High,3
CUST005445,51.0,Female,Rajkot,Gujarat,Business Owner,Salary,275106,67270.0,525.0,0,4,None,0,0,0,21827,15,74106,4940,1,1,15,6,1,1,1,1,0,0.0,3.8,0,2,2024-12-29,0,0,Medium,2
CUST005446,29.0,Female,Chennai,Tamil Nadu,Salaried,Current,75860,44798.0,531.0,9,2,None,0,0,0,37463,19,46492,2446,0,1,18,1,1,0,2,2,0,0.0,3.6,0,3,2024-12-17,0,0,Low,14
CUST005447,18.0,Female,Madurai,Tamil Nadu,Salaried,Savings,296937,40738.0,539.0,0,2,Closed,938252,48,19546,30983,14,33976,2426,0,1,17,5,0,1,5,7,1,0.48,2.6,0,1,2024-11-26,0,0,High,35
CUST005448,37.0,Male,Nagpur,Maharashtra,Salaried,Current,266825,74092.0,576.0,2,2,None,0,0,0,52381,26,63956,2459,0,1,1,5,0,1,0,0,0,0.0,4.2,1,3,2024-11-01,0,0,Medium,60
CUST005449,53.0,Male,Vadodara,Gujarat,Salaried,Savings,104603,44218.0,596.0,15,1,Active,210422,12,17535,28971,10,35339,3533,1,0,10,0,1,1,8,5,1,0.397,3.2,0,1,2024-12-23,0,1,High,8
CUST005450,39.0,Female,Noida,Delhi,Salaried,Savings,442839,83576.0,408.0,2,3,None,0,0,0,49752,17,31877,1875,1,1,14,3,1,1,10,8,0,0.0,3.8,1,1,2024-10-16,0,1,High,76
CUST005451,35.0,Male,Bangalore,Karnataka,Business Owner,Current,938094,117761.0,599.0,4,2,Active,1713586,36,47599,95512,17,124940,7349,1,1,16,0,1,1,10,8,1,0.404,4.2,0,1,2024-12-11,0,1,High,20
CUST005452,27.0,Male,New Delhi,Delhi,Self-Employed,Savings,539805,79067.0,544.0,11,1,Active,1183186,60,19719,51952,16,23163,1447,1,1,7,1,0,1,5,6,1,0.249,3.8,0,2,2024-12-17,0,0,High,14
CUST005453,59.0,Female,Hisar,Haryana,Salaried,Current,203897,85593.0,541.0,5,1,Active,1855655,12,154637,69305,16,79089,4943,1,1,10,6,0,1,8,8,2,1.807,2.6,6,6,2024-12-28,0,0,High,3
CUST005454,25.0,Male,Karimnagar,Telangana,Business Owner,Savings,433678,74190.0,555.0,3,3,Npa,1348271,12,112355,42417,15,90915,6061,0,1,13,9,0,1,3,3,3,1.514,5.0,1,2,2024-12-29,0,0,High,2
CUST005455,29.0,Male,New Delhi,Delhi,Salaried,Savings,120003,49822.0,585.0,1,3,Active,564179,60,9402,34255,14,33944,2424,1,1,9,8,1,1,4,5,1,0.189,3.0,1,4,2024-11-12,0,1,High,49
CUST005456,44.0,Female,Muzaffarpur,Bihar,Freelancer,Savings,231254,53255.0,493.0,1,3,Active,988175,48,20586,17514,23,68467,2976,0,1,7,5,0,1,6,4,1,0.387,3.5,1,2,2024-12-30,0,0,High,1
CUST005457,18.0,Male,Rohini,Delhi,Self-Employed,Current,109330,70354.0,615.0,4,1,None,0,0,0,41523,19,41217,2169,1,1,11,6,0,1,0,0,0,0.0,2.6,6,8,2024-12-14,0,0,Low,17
CUST005458,53.0,Male,Coimbatore,Tamil Nadu,Self-Employed,Savings,103116,38690.0,614.0,1,1,Active,418625,36,11628,28613,24,51399,2141,1,1,9,8,0,1,0,0,2,0.301,4.3,0,0,2024-12-31,1,0,Low,0
CUST005459,45.0,Male,Dwarka,Delhi,Salaried,Salary,576169,72670.0,578.0,12,4,Active,1009821,36,28050,41373,21,106855,5088,1,1,19,4,0,1,4,3,1,0.386,2.5,7,9,2024-12-21,0,0,High,10
CUST005460,48.0,Female,Thiruvananthapuram,Kerala,Self-Employed,Savings,259266,66252.0,482.0,0,1,None,0,0,0,52143,19,62809,3305,0,1,15,3,0,1,2,1,0,0.0,3.0,0,2,2024-12-15,0,0,Medium,16
CUST005461,44.0,Female,Salem,Tamil Nadu,Self-Employed,Savings,414949,68420.0,682.0,0,1,None,0,0,0,30425,21,95300,4538,1,1,4,3,1,1,0,0,0,0.0,4.3,2,5,2024-12-17,0,0,Low,14
CUST005462,36.0,Female,Mysore,Karnataka,Homemaker,Salary,69331,18305.0,538.0,1,4,Closed,152066,120,1267,13040,23,13012,565,0,0,0,9,1,0,0,0,2,0.069,4.1,0,2,2024-11-05,0,1,High,56
CUST005463,25.0,Female,Hisar,Haryana,Salaried,Savings,7905,15403.0,518.0,4,1,None,0,0,0,5666,19,19315,1016,0,1,6,4,1,1,3,2,0,0.0,4.8,0,1,2024-12-26,0,1,High,5
CUST005464,36.0,Male,Asansol,West Bengal,Self-Employed,Savings,437138,80847.0,559.0,0,2,None,0,0,0,32615,24,51707,2154,1,1,2,8,0,1,2,1,0,0.0,4.9,0,0,2024-12-30,0,0,Medium,1
CUST005465,26.0,Female,Kolkata,West Bengal,Professional,Savings,414871,113865.0,593.0,11,4,Active,2037678,180,11320,35185,23,160950,6997,1,0,8,6,1,1,2,1,1,0.099,1.5,5,8,2024-09-03,0,0,Medium,119
CUST005466,43.0,Male,Durgapur,West Bengal,Self-Employed,Savings,135133,54916.0,601.0,7,2,None,0,0,0,46170,28,41181,1470,0,1,3,8,1,1,0,0,0,0.0,2.7,4,5,2024-11-23,0,0,Low,38
CUST005467,47.0,Female,Kota,Rajasthan,Self-Employed,Current,70624,35894.0,537.0,0,2,None,0,0,0,27547,11,49915,4537,1,1,8,0,0,1,1,1,0,0.0,4.4,0,0,2024-11-20,0,0,Medium,41
CUST005468,55.0,Female,Mumbai,Maharashtra,Freelancer,Current,150579,36324.0,472.0,0,5,Active,823218,48,17150,15196,19,25324,1332,0,1,0,2,0,1,2,2,2,0.472,5.0,0,1,2024-11-25,0,1,High,36
CUST005469,42.0,Male,Asansol,West Bengal,Salaried,Savings,592193,81886.0,620.0,5,2,None,0,0,0,37133,18,73189,4066,1,0,7,8,1,1,0,0,0,0.0,2.6,6,6,2024-11-22,0,0,Low,39
CUST005470,49.0,Female,Mysore,Karnataka,Salaried,Salary,142881,46721.0,497.0,0,3,None,0,0,0,28620,19,17993,947,1,1,8,6,1,1,4,2,0,0.0,4.5,0,1,2024-12-20,0,1,High,11
CUST005471,34.0,Female,Pune,Maharashtra,Freelancer,Savings,215254,45407.0,472.0,0,3,Active,173587,48,3616,33264,27,29454,1090,1,0,12,7,0,1,0,0,1,0.08,2.3,2,3,2024-12-22,0,0,Medium,9
CUST005472,32.0,Male,Patna,Bihar,Salaried,Salary,42596,48130.0,528.0,11,3,None,0,0,0,35184,17,17031,1001,1,0,10,8,0,1,4,4,0,0.0,4.0,1,3,2024-08-29,0,1,High,124
CUST005473,43.0,Female,Pune,Maharashtra,Professional,Current,604170,102101.0,541.0,1,2,Active,865411,12,72117,42459,19,97000,5105,0,1,3,1,0,1,5,6,3,0.706,2.6,7,7,2024-11-21,0,1,High,40
CUST005474,33.0,Female,Mumbai,Maharashtra,Salaried,Salary,206931,32479.0,548.0,10,3,Active,757106,60,12618,24427,14,34231,2445,1,0,8,3,1,1,4,4,1,0.388,5.0,0,3,2024-11-10,0,0,High,51
CUST005475,41.0,Male,Coimbatore,Tamil Nadu,Salaried,Salary,168960,50725.0,575.0,3,3,Closed,519262,12,43271,15314,10,65371,6537,1,1,7,7,1,1,0,0,1,0.853,3.8,0,3,2024-10-12,0,0,Medium,80
CUST005476,25.0,Male,Khammam,Telangana,Salaried,Salary,323669,85271.0,516.0,0,4,Active,558559,240,2327,41773,20,34123,1706,1,0,11,8,1,0,1,1,1,0.027,2.8,6,9,2024-10-28,1,1,High,64
CUST005477,27.0,Female,Muzaffarpur,Bihar,Retired,Nri,21201,20787.0,521.0,6,2,None,0,0,0,12705,14,15347,1096,1,1,12,0,0,1,5,6,0,0.0,5.0,0,1,2024-12-13,0,0,High,18
CUST005478,45.0,Male,Mumbai,Maharashtra,Salaried,Salary,364829,49274.0,515.0,0,1,Active,545870,240,2274,35776,30,23071,769,0,1,16,7,0,1,3,3,1,0.046,3.7,0,1,2024-12-28,0,0,High,3
CUST005479,48.0,Male,Rohini,Delhi,Salaried,Salary,388199,83805.0,610.0,4,2,Active,1631950,36,45331,59019,14,59784,4270,1,1,6,8,0,1,1,1,4,0.541,4.7,0,1,2024-12-26,0,0,Medium,5
CUST005480,26.0,Female,Asansol,West Bengal,Salaried,Savings,114748,74144.0,569.0,13,3,Active,262474,60,4374,27494,23,64734,2814,0,1,0,5,1,1,1,1,3,0.059,2.5,2,4,2024-11-24,0,0,Medium,37
CUST005481,46.0,Female,Kota,Rajasthan,Salaried,Salary,400738,65909.0,596.0,5,2,None,0,0,0,35554,18,60965,3386,1,1,2,0,0,1,5,3,0,0.0,4.4,0,3,2024-11-19,0,0,Medium,42
CUST005482,31.0,Male,Bangalore,Karnataka,Salaried,Current,407332,64255.0,522.0,8,2,None,0,0,0,48702,23,16745,728,1,1,7,5,0,1,2,2,0,0.0,3.5,1,3,2024-12-02,0,0,Medium,29
CUST005483,38.0,Male,Chennai,Tamil Nadu,Freelancer,Nri,105000,52241.0,555.0,1,1,Closed,201104,84,2394,38544,8,38290,4786,1,1,5,5,0,1,3,1,2,0.046,5.0,0,0,2024-12-04,0,0,Medium,27
CUST005484,55.0,Female,Vadodara,Gujarat,Business Owner,Current,426900,109432.0,614.0,0,1,None,0,0,0,45345,18,25346,1408,1,1,0,1,0,0,0,0,0,0.0,2.0,4,7,2024-10-02,0,1,Medium,90
CUST005485,47.0,Male,Mumbai,Maharashtra,Salaried,Savings,326937,85471.0,609.0,4,1,Closed,488914,180,2716,28750,22,69648,3165,1,1,4,3,0,0,2,1,4,0.032,3.7,0,0,2024-12-16,0,0,Low,15
CUST005486,47.0,Female,Durgapur,West Bengal,Salaried,Savings,150256,45600.0,584.0,3,2,Active,649153,180,3606,14077,19,56162,2955,0,1,0,6,0,1,7,9,1,0.079,2.3,2,4,2024-12-26,0,1,High,5
CUST005487,60.0,Female,Chennai,Tamil Nadu,Salaried,Savings,258137,36951.0,544.0,8,2,None,0,0,0,17581,9,44131,4903,1,1,16,5,1,1,1,1,0,0.0,2.1,0,1,2024-12-24,0,0,Medium,7
CUST005488,37.0,Male,Khammam,Telangana,Salaried,Savings,183492,31619.0,452.0,2,4,None,0,0,0,13511,20,14571,728,1,1,6,4,1,1,5,6,0,0.0,3.1,2,3,2024-12-27,0,0,High,4
CUST005489,26.0,Female,Jaipur,Rajasthan,Salaried,Current,306310,42977.0,554.0,0,2,None,0,0,0,21207,21,11599,552,0,1,7,3,1,1,0,0,0,0.0,2.7,3,6,2024-12-14,0,0,Medium,17
CUST005490,29.0,Female,Jodhpur,Rajasthan,Freelancer,Savings,156535,34984.0,550.0,1,1,Closed,427917,240,1782,12537,21,50391,2399,1,1,6,7,1,1,4,5,3,0.051,5.0,0,2,2024-12-04,0,0,High,27
CUST005491,34.0,Female,Asansol,West Bengal,Salaried,Savings,271873,41379.0,464.0,0,2,Active,905890,60,15098,21830,16,27709,1731,1,1,13,6,1,0,2,1,2,0.365,4.7,0,0,2024-09-12,0,1,High,110
CUST005492,18.0,Male,Pune,Maharashtra,Self-Employed,Savings,92444,40615.0,567.0,0,2,Active,653110,84,7775,12626,11,22851,2077,1,1,19,3,0,1,3,3,1,0.191,3.8,1,2,2024-12-21,0,0,High,10
CUST005493,35.0,Male,Mysore,Karnataka,Business Owner,Salary,361895,139365.0,590.0,8,3,Closed,2625487,48,54697,41818,24,87727,3655,1,1,18,0,0,1,4,3,2,0.392,3.0,0,3,2024-12-27,0,0,High,4
CUST005494,31.0,Female,Lucknow,Uttar Pradesh,Salaried,Savings,158276,37665.0,518.0,4,4,Active,539363,48,11236,22532,35,26820,766,1,1,9,0,0,1,5,7,1,0.298,1.3,5,5,2024-12-10,0,0,High,21
CUST005495,47.0,Female,Visakhapatnam,Andhra Pradesh,Professional,Savings,468896,112077.0,590.0,1,2,Active,861886,48,17955,84722,15,82733,5515,1,1,3,7,0,1,10,13,1,0.16,3.5,0,3,2024-12-05,0,0,High,26
CUST005496,42.0,Other,Warangal,Telangana,Professional,Savings,99203,120086.0,633.0,0,1,None,0,0,0,42126,10,138642,13864,1,1,0,7,1,1,0,0,0,0.0,3.6,0,0,2024-10-04,1,0,Low,88
CUST005497,30.0,Male,Noida,Delhi,Salaried,Savings,753126,153935.0,677.0,1,4,None,0,0,0,68989,14,125283,8948,1,0,1,0,1,1,1,1,0,0.0,3.3,0,2,2024-12-13,0,0,Low,18
CUST005498,45.0,Male,Visakhapatnam,Andhra Pradesh,Retired,Current,15430,25012.0,529.0,1,2,None,0,0,0,15230,20,33386,1669,1,1,15,7,0,1,5,5,0,0.0,5.0,1,3,2024-12-03,0,1,High,28
CUST005499,46.0,Male,Mangalore,Karnataka,Salaried,Salary,100484,51596.0,532.0,10,1,None,0,0,0,39574,14,20391,1456,1,0,13,2,0,0,4,3,0,0.0,1.9,4,7,2024-12-13,0,0,High,18
CUST005500,28.0,Female,Mumbai,Maharashtra,Salaried,Savings,116527,40804.0,561.0,4,2,None,0,0,0,20848,17,33674,1980,1,1,2,3,1,1,6,5,0,0.0,2.7,2,2,2024-12-28,0,1,High,3
CUST005501,32.0,Female,Mysore,Karnataka,Business Owner,Salary,509443,75103.0,465.0,1,2,Active,840548,24,35022,58147,11,107202,9745,1,1,18,8,0,1,4,4,1,0.466,3.2,0,2,2024-12-14,0,0,High,17
CUST005502,18.0,Female,Kochi,Kerala,Professional,Current,149834,59321.5,586.0,2,4,Active,709569,24,29565,26865,19,51045,2686,1,1,10,2,0,1,1,1,1,0.498,4.4,0,1,2024-12-18,0,0,Medium,13
CUST005503,24.0,Male,Lucknow,Uttar Pradesh,Salaried,Savings,138328,40323.0,440.0,4,1,None,0,0,0,26256,13,47743,3672,1,1,11,5,0,1,2,1,0,0.0,3.8,0,1,2024-10-09,0,1,Medium,83
CUST005504,29.0,Female,Kanpur,Uttar Pradesh,Salaried,Savings,183167,34251.0,440.0,3,4,Active,452509,60,7541,20202,18,23014,1278,1,1,10,1,1,1,6,6,1,0.22,3.2,0,1,2024-12-09,0,1,High,22
CUST005505,38.0,Male,Kolkata,West Bengal,Freelancer,Savings,80249,49468.0,631.0,4,1,Active,812233,84,9669,33645,17,67508,3971,0,0,19,3,0,0,1,0,1,0.195,3.2,0,2,2024-11-27,0,0,Low,34
CUST005506,26.0,Male,Nagpur,Maharashtra,Business Owner,Savings,82440,78154.0,417.0,3,3,Active,1741755,60,29029,29262,15,98725,6581,1,1,1,7,0,1,9,9,1,0.371,4.8,1,1,2024-12-25,0,0,High,6
CUST005507,31.0,Female,Mumbai,Maharashtra,Self-Employed,Savings,45047,81511.0,626.0,13,1,None,0,0,0,56861,17,73679,4334,1,1,13,3,0,1,2,1,0,0.0,3.1,0,1,2024-12-19,0,0,Low,12
CUST005508,23.0,Male,Nashik,Maharashtra,Self-Employed,Salary,706627,91534.0,640.0,6,2,None,0,0,0,28460,9,128493,14277,1,1,2,8,0,0,0,0,0,0.0,3.6,0,1,2024-11-03,0,0,Low,58
CUST005509,40.0,Female,Pune,Maharashtra,Business Owner,Savings,67634,84910.0,578.0,6,4,Closed,2007975,36,55777,44547,20,40883,2044,1,1,17,9,1,1,4,3,1,0.657,3.3,1,4,2024-11-22,0,0,High,39
CUST005510,43.0,Female,New Delhi,Delhi,Business Owner,Salary,1132514,209955.0,660.0,1,3,None,0,0,0,104124,20,145493,7274,1,0,1,6,1,1,0,0,0,0.0,2.5,7,9,2024-12-21,1,0,Low,10
CUST005511,42.0,Male,Chennai,Tamil Nadu,Salaried,Savings,34333,64573.0,455.0,0,4,Active,271172,24,11298,38943,16,61937,3871,1,1,16,0,0,1,4,4,1,0.175,3.5,0,0,2024-12-05,0,1,High,26
CUST005512,38.0,Male,Visakhapatnam,Andhra Pradesh,Salaried,Savings,357898,53419.0,510.0,4,2,None,0,0,0,35361,19,78212,4116,0,1,7,4,0,1,6,6,0,0.0,3.6,1,4,2024-12-03,0,1,High,28
CUST005513,19.0,Male,Khammam,Telangana,Self-Employed,Current,176224,31910.0,534.0,9,2,Active,142589,84,1697,21407,14,34839,2488,0,0,7,0,1,1,3,4,3,0.053,3.7,1,2,2024-11-22,0,1,High,39
CUST005514,30.0,Female,Amritsar,Punjab,Professional,Salary,355969,45355.0,549.0,1,1,None,0,0,0,25076,11,20586,1871,1,1,18,5,0,0,4,2,0,0.0,3.7,1,2,2024-11-25,0,0,Medium,36
CUST005515,33.0,Male,Bangalore,Karnataka,Professional,Nri,1269756,168827.0,620.0,0,4,None,0,0,0,111407,22,167620,7619,1,1,11,3,0,0,0,0,0,0.0,2.1,4,7,2024-10-21,0,0,Low,71
CUST005516,33.0,Male,Kanpur,Uttar Pradesh,Business Owner,Savings,1574411,203435.0,631.0,14,3,Active,3001880,24,125078,126263,12,55585,4632,1,1,0,7,0,1,0,0,1,0.615,2.4,4,4,2024-12-29,0,0,Medium,2
CUST005517,38.0,Male,Nashik,Maharashtra,Self-Employed,Savings,132547,123252.0,576.0,4,2,Active,1699304,12,141608,68452,13,36241,2787,1,0,11,6,1,0,8,6,1,1.149,3.0,2,4,2024-12-11,0,0,High,20
CUST005518,55.0,Female,Hubli,Karnataka,Salaried,Savings,565382,115612.0,513.0,3,2,None,0,0,0,58146,20,140407,7020,1,0,14,3,0,1,1,0,0,0.0,3.6,0,0,2024-12-31,1,1,High,0
CUST005519,47.0,Male,Rajkot,Gujarat,Retired,Savings,317113,51991.0,568.0,0,1,None,0,0,0,43826,15,35667,2377,1,1,14,8,1,1,3,3,0,0.0,3.4,0,3,2024-12-28,0,0,High,3
CUST005520,26.0,Male,Rohini,Delhi,Freelancer,Savings,70665,49502.0,459.0,1,2,Active,164461,48,3426,23231,19,11714,616,1,0,17,8,1,1,2,1,1,0.069,5.0,1,3,2024-12-30,0,0,Medium,1
CUST005521,46.0,Male,Jaipur,Rajasthan,Retired,Current,77700,37529.0,517.0,1,1,None,0,0,0,26366,15,41642,2776,1,1,18,0,1,1,2,2,0,0.0,4.1,1,4,2024-12-22,0,0,Low,9
CUST005522,45.0,Male,Warangal,Telangana,Retired,Savings,81253,22816.0,614.0,7,1,None,0,0,0,16532,19,11729,617,0,1,3,9,0,1,3,2,0,0.0,3.9,0,2,2024-10-19,0,0,Low,73
CUST005523,28.0,Male,Nagpur,Maharashtra,Freelancer,Salary,340121,49506.0,435.0,4,3,Active,379942,24,15830,22677,13,47432,3648,0,1,15,6,1,1,10,5,2,0.32,2.0,7,9,2024-12-11,0,0,High,20
CUST005524,48.0,Male,Amritsar,Punjab,Salaried,Salary,490676,74111.0,552.0,2,3,None,0,0,0,62293,13,51320,3947,1,1,6,3,1,1,1,1,0,0.0,4.5,0,3,2024-11-06,0,0,Medium,55
CUST005525,36.0,Female,Mumbai,Maharashtra,Self-Employed,Savings,584508,88262.0,608.0,0,1,Active,1267427,84,15088,42995,15,88906,5927,1,0,4,1,1,1,0,0,1,0.171,3.7,0,2,2024-12-02,0,0,Low,29
CUST005526,21.0,Male,Gaya,Bihar,Self-Employed,Savings,158451,61818.0,568.0,0,4,None,0,0,0,25728,26,18050,694,1,1,3,2,0,1,6,8,0,0.0,2.6,3,4,2024-10-31,0,0,High,61
CUST005527,43.0,Male,Vadodara,Gujarat,Self-Employed,Current,180161,28862.0,550.0,3,4,Active,181146,24,7547,24333,20,14946,747,0,1,14,7,0,1,1,0,1,0.261,4.4,0,2,2024-12-10,0,0,Medium,21
CUST005528,40.0,Other,Mumbai,Maharashtra,Retired,Savings,19812,16377.0,482.0,0,4,Active,171280,240,713,10597,17,11913,700,0,0,14,1,1,1,2,2,1,0.044,4.1,0,1,2024-12-28,1,0,Medium,3
CUST005529,35.0,Male,New Delhi,Delhi,Salaried,Savings,506540,66535.0,623.0,1,1,Active,662613,60,11043,46912,17,51840,3049,0,1,14,5,0,1,0,0,1,0.166,4.2,0,2,2024-10-26,0,0,Low,66
CUST005530,37.0,Male,Hubli,Karnataka,Salaried,Savings,189689,44933.0,461.0,4,3,Closed,1050107,180,5833,35551,23,40224,1748,1,0,15,4,1,1,4,5,1,0.13,2.5,2,3,2024-08-14,0,0,High,139
CUST005531,29.0,Male,Vijayawada,Andhra Pradesh,Salaried,Savings,421778,71766.0,583.0,0,3,Active,1368497,240,5702,33727,18,19905,1105,1,1,8,4,1,1,0,0,3,0.079,1.0,6,8,2024-12-08,0,0,High,23
CUST005532,45.0,Male,Mangalore,Karnataka,Salaried,Current,263727,33799.0,545.0,2,3,None,0,0,0,23913,12,33863,2821,1,1,17,7,0,1,4,4,0,0.0,4.6,1,2,2024-12-30,0,1,High,1
CUST005533,37.0,Male,Warangal,Telangana,Self-Employed,Savings,404697,112058.0,521.0,0,1,Active,1728430,60,28807,50097,14,138236,9874,0,0,6,5,0,0,0,0,1,0.257,3.8,1,3,2024-12-09,0,1,High,22
CUST005534,39.0,Female,Madurai,Tamil Nadu,Salaried,Savings,104952,37799.0,510.0,1,2,None,0,0,0,14737,19,33298,1752,1,1,1,9,0,1,7,5,0,0.0,4.9,1,4,2024-11-09,0,0,High,52
CUST005535,42.0,Male,Gaya,Bihar,Salaried,Current,284513,99279.0,675.0,3,1,Closed,814698,48,16972,30154,16,62071,3879,1,1,10,2,1,0,0,0,1,0.171,5.0,1,1,2024-12-19,1,0,Low,12
CUST005536,24.0,Female,Salem,Tamil Nadu,Self-Employed,Current,41752,34945.0,449.0,2,5,Active,187737,60,3128,16265,15,17861,1190,0,1,1,8,0,1,3,3,1,0.09,1.6,2,5,2024-12-29,0,0,Medium,2
CUST005537,27.0,Female,Jodhpur,Rajasthan,Business Owner,Savings,851546,152754.0,475.0,1,1,None,0,0,0,129825,17,64411,3788,1,1,2,0,0,1,2,2,0,0.0,4.9,0,3,2024-11-18,0,0,Medium,43
CUST005538,18.0,Male,Visakhapatnam,Andhra Pradesh,Business Owner,Savings,658944,82673.0,499.0,0,5,Active,1502910,60,25048,55238,11,79201,7200,1,1,17,6,0,1,3,2,1,0.303,2.8,5,6,2024-12-17,0,0,High,14
CUST005539,44.0,Female,Mysore,Karnataka,Salaried,Savings,386246,54805.0,571.0,8,3,None,0,0,0,42851,22,26842,1220,1,0,0,9,1,1,1,1,0,0.0,3.8,0,3,2024-11-18,0,0,Medium,43
CUST005540,23.0,Male,Mumbai,Maharashtra,Homemaker,Savings,238448,30761.0,601.0,7,1,None,0,0,0,11367,14,43092,3078,1,1,2,1,0,1,1,0,0,0.0,1.0,0,3,2024-12-31,1,0,Low,0
CUST005541,39.0,Male,Varanasi,Uttar Pradesh,Salaried,Savings,164193,78888.0,555.0,2,2,None,0,0,0,33913,19,77862,4098,1,1,17,7,1,1,6,7,0,0.0,2.8,5,7,2024-11-08,0,0,High,53
CUST005542,42.0,Female,Jodhpur,Rajasthan,Business Owner,Salary,88140,86336.0,462.0,5,3,None,0,0,0,42106,18,74058,4114,1,1,16,9,0,1,6,4,0,0.0,3.2,0,3,2024-11-27,0,0,High,34
CUST005543,45.0,Male,Visakhapatnam,Andhra Pradesh,Retired,Savings,60339,23480.0,537.0,0,1,Closed,143249,60,2387,15652,19,26922,1416,1,1,0,7,1,1,3,2,1,0.102,2.8,3,5,2024-12-16,1,0,High,15
